Nº del SIN;nombre_codex;cod_codex_std;sinonimos;comentarios;idioma
100(i);Curcumina;100i;COLOR NATURAL CURCUMA;;español
100(i);Curcumina;100i;COLORANTE CURCUMA;;español
100(i);Curcumina;100i;COLORANTE NATURAL CURCUMA;;español
100(i);Curcumina;100i;COLORANTE NATURAL DERIVADO DEL CURCUMA;;español
100(i);Curcumina;100i;CURCUMA COLORANTE;;español
100(i);Curcumina;100i;CURCUMINA;;español
100(i);Curcumina;100i;E-100;;español
101(i);Riboflavina, sintéticas;101i;RIBOFLAVINA SINTETICA;;español
101(i);Riboflavina, sintéticas;101i;RIBOFLAVINA SINTETICAS;;español
101(ii);Riboflavina 5', fosfato de sodio;101ii;RIBOFLAVINA 5 FOSFATO DE SODIO;;español
101(ii);Riboflavina 5', fosfato de sodio;101ii;RIBOFLAVINA 5' FOSFATO DE SODIO;;español
101(iii);Riboflavina de Bacillus subtilis;101iii;RIBOFLAVINA DE BACILLUS SUBTILIS;;español
102;Tartrazina;102;"	AMARILLO FD&C 5";;español
102;Tartrazina;102;"	AMARILLO N5";;español
102;Tartrazina;102;"	AMARILLO NO. 5";;español
102;Tartrazina;102;"	FD&C AMARILLO 5";;español
102;Tartrazina;102;AMARILLO 4;;español
102;Tartrazina;102;AMARILLO 5;;español
102;Tartrazina;102;AMARILLO ALIMENTOS 4;;español
102;Tartrazina;102;AMARILLO N0.5;;español
102;Tartrazina;102;AMARILLO NO.5;;español
102;Tartrazina;102;E 102;;español
102;Tartrazina;102;INS 102;;español
102;Tartrazina;102;TARTAZINA;;español
102;Tartrazina;102;TARTRAZINA;;español
102;Tartrazina;102;TATRAZINA;ERROR ORTOGRAFICO;español
104;Amarillo de quinoleína;104;AMARILLO DE QUINOLEINA;;español
110;Amarillo ocaso FCF;110;"	AMARILLO 5 Y 6";;español
110;Amarillo ocaso FCF;110;"	AMARILLO FD&C 6";;español
110;Amarillo ocaso FCF;110;"	AMARILLO NO. 6";;español
110;Amarillo ocaso FCF;110;AMARILLA CREPUSCULO;;español
110;Amarillo ocaso FCF;110;AMARILLO  6;;español
110;Amarillo ocaso FCF;110;AMARILLO  6;;español
110;Amarillo ocaso FCF;110;AMARILLO 6;;español
110;Amarillo ocaso FCF;110;AMARILLO ALIMENTOS 3;;español
110;Amarillo ocaso FCF;110;AMARILLO CREPUSCULO;;español
110;Amarillo ocaso FCF;110;AMARILLO N0.6;;español
110;Amarillo ocaso FCF;110;AMARILLO N6;;español
110;Amarillo ocaso FCF;110;AMARILLO NO.6;;español
110;Amarillo ocaso FCF;110;AMARILLO OCASO;;español
110;Amarillo ocaso FCF;110;AMARILLO OCASO FCF;;español
110;Amarillo ocaso FCF;110;AMARILLO SUNSET;;español
110;Amarillo ocaso FCF;110;E 110;;español
110;Amarillo ocaso FCF;110;FD&C AMARILLO 6;;español
110;Amarillo ocaso FCF;110;INS 110;;español
1100(i);alfa-Amilasa de Aspergillus oryzae var.;1100i;ALFA AMILASA DE ASPERGILLUS ORYZAE VAR.;;español
1100(i);alfa-Amilasa de Aspergillus oryzae var.;1100i;ALFA-AMILASA DE ASPERGILLUS ORYZAE VAR.;;español
1100(ii);alfa-Amilasa de Bacillus stearothermophilus;1100ii;ALFA AMILASA DE BACILLUS STEAROTHERMOPHILUS;;español
1100(ii);alfa-Amilasa de Bacillus stearothermophilus;1100ii;ALFA-AMILASA DE BACILLUS STEAROTHERMOPHILUS;;español
1100(iii);alfa-Amilasa de Bacillus subtilis;1100iii;ALFA AMILASA DE BACILLUS SUBTILIS;;español
1100(iii);alfa-Amilasa de Bacillus subtilis;1100iii;ALFA-AMILASA DE BACILLUS SUBTILIS;;español
1100(iv);alfa-Amilasa de Bacillus megaterium expresada en Bacillus subtilis;1100iv;ALFA AMILASA DE BACILLUS MEGATERIUM EXPRESADA EN BACILLUS SUBTILIS;;español
1100(iv);alfa-Amilasa de Bacillus megaterium expresada en Bacillus subtilis;1100iv;ALFA-AMILASA DE BACILLUS MEGATERIUM EXPRESADA EN BACILLUS SUBTILIS;;español
1100(v);alfa-Amilasa de Bacillus stearothermophilus expresada en Bacillus subtilis;1100v;ALFA AMILASA DE BACILLUS STEAROTHERMOPHILUS EXPRESADA EN BACILLUS SUBTILIS;;español
1100(v);alfa-Amilasa de Bacillus stearothermophilus expresada en Bacillus subtilis;1100v;ALFA-AMILASA DE BACILLUS STEAROTHERMOPHILUS EXPRESADA EN BACILLUS SUBTILIS;;español
1100(vi);Carboidrasa de Bacillus licheniformi;1100vi;CARBOIDRASA DE BACILLUS LICHENIFORMI;;español
1101(i);Proteasa de Aspergillus orizae var.;1101i;PROTEASA DE ASPERGILLUS ORIZAE VAR.;;español
1101(ii);Papaína;1101ii;PAPAINA;;español
1101(iii);Bromelina;1101iii;BROMELINA;;español
1102;Oxidasa de glucosa;1102;OXIDASA DE GLUCOSA;;español
1103;Invertasas;1103;INVERTASA;;español
1103;Invertasas;1103;INVERTASAS;;español
1104;Lipasas;1104;LIPASA;;español
1104;Lipasas;1104;LIPASAS;;español
1105;Hidrocloruro de lisozima;1105;HIDROCLORURO DE LISOZIMA;;español
1105;Hidrocloruro de lisozima;1105;LISOZIMA;;español
120;Carmines;120;ACIDO CARMINICO;;español
120;Carmines;120;CARMIN;;español
120;Carmines;120;CARMIN DE COCHINILLA;;español
120;Carmines;120;CARMINES;;español
120;Carmines;120;COCHINILLA;nombre generico. Decisión de ponerlo como carmin (más freceunte que ponceau 4r);español
120;Carmines;120;E 120;;español
120;Carmines;120;E120;;español
120;Carmines;120;E-120;;español
120;Carmines;120;INS 120;;español
120;Carmines;120;SIN 120;;español
1200;Polidextrosa;1200;POLIDEXTROSA;;español
1200;Polidextrosa;1200;POLIDEXTROSA A Y N;;español
1200;Polidextrosa;1200;POLIDEXTROSAS;;español
1200;Polidextrosa;1200;POLIDEXTROSAS MODIFICADAS;;español
1201;Polivinilpirrolidona;1201;POLIVINILPIRROLIDONA;;español
1202;Polivinilpirrolidona insoluble;1202;POLIVINILPIRROLIDONA INSOLUBLE;;español
1203;Alcohol polivinílico;1203;ALCOHOL POLIVINILICO;;español
1204;Pullulan;1204;PULLULAN;;español
1205;Copolímero de metacrilato básico (CMB);1205;CMB;;español
1205;Copolímero de metacrilato básico (CMB);1205;COPOLIMERO DE METACRILATO BASICO CMB;;español
1209;Copolímero con injerto de polivinialcohol (PVA)-Polietilenglicol;1209;COPOLIMERO CON INJERTO DE POLIVINIALCOHOL PVA-POLIETILENGLICOL;;español
1209;Copolímero con injerto de polivinialcohol (PVA)-Polietilenglicol;1209;PVA;;español
122;Azorrubina (Carmoisina);122;"	ROJO NO. 5";;español
122;Azorrubina (Carmoisina);122;AZORRUBINA;;español
122;Azorrubina (Carmoisina);122;AZORRUBINA CARMOISINA;;español
122;Azorrubina (Carmoisina);122;CARMOISINA;;español
122;Azorrubina (Carmoisina);122;ROJO 3;;español
122;Azorrubina (Carmoisina);122;ROJO 5;;español
122;Azorrubina (Carmoisina);122;ROJO FD&C 3;;español
122;Azorrubina (Carmoisina);122;ROJO N3;;español
122;Azorrubina (Carmoisina);122;ROJO NO. 3;;español
122;Azorrubina (Carmoisina);122;ROJO NO.5;;español
123;Amaranto;123;AMARANTO;;español
124;Ponceau 4R (Rojo de cochinilla A);124;PONCEAU 4 R;;español
124;Ponceau 4R (Rojo de cochinilla A);124;PONCEAU 4R;;español
124;Ponceau 4R (Rojo de cochinilla A);124;PONCEAU 4R ROJO DE COCHINILLA A;;español
124;Ponceau 4R (Rojo de cochinilla A);124;ROJO DE COCHINILLA;;español
124;Ponceau 4R (Rojo de cochinilla A);124;ROJO DE COCHINILLA A;;español
124;Ponceau 4R (Rojo de cochinilla A);124;ROJO DE COCHONILLA;;español
124;Ponceau 4R (Rojo de cochinilla A);124;ROJO PONCEAU;;español
124;Ponceau 4R (Rojo de cochinilla A);124;ROJO PUNZO;;español
127;Eritrosina;127;ERITROSINA;;español
129;Rojo allura AC;129;ROJO NO. 6;;español
129;Rojo allura AC;129;129;;español
129;Rojo allura AC;129;ALLURA ;;español
129;Rojo allura AC;129;ROJO 40;;español
129;Rojo allura AC;129;ROJO 6;;español
129;Rojo allura AC;129;ROJO ALIMENTOS 17;;español
129;Rojo allura AC;129;ROJO ALLURA;;español
129;Rojo allura AC;129;ROJO ALLURA AC;;español
129;Rojo allura AC;129;ROJO FD&C 40;;español
129;Rojo allura AC;129;ROJO LACA 40;;español
129;Rojo allura AC;129;ROJO N 40;;español
129;Rojo allura AC;129;ROJO N0.40;;español
129;Rojo allura AC;129;ROJO N40;;español
129;Rojo allura AC;129;ROJO NO. 40;;español
129;Rojo allura AC;129;ROJO NO.40;;español
132;Indigotina (Carmín de índigo);132;CARMIN DE INDIGO;;español
132;Indigotina (Carmín de índigo);132;INDIGO CARMIN;;español
132;Indigotina (Carmín de índigo);132;INDIGOTINA;;español
132;Indigotina (Carmín de índigo);132;INDIGOTINA ;;español
133;Azul brillante FCF;133;"	FD&C AZUL  ";;español
133;Azul brillante FCF;133;133;;español
133;Azul brillante FCF;133;AZUL 1;;español
133;Azul brillante FCF;133;AZUL 2;;español
133;Azul brillante FCF;133;AZUL ALIMENTOS 2;;español
133;Azul brillante FCF;133;AZUL BRILLANTE;;español
133;Azul brillante FCF;133;AZUL BRILLANTE FCF;;español
133;Azul brillante FCF;133;AZUL FD&C 1;;español
133;Azul brillante FCF;133;AZUL FD&C 2;;español
133;Azul brillante FCF;133;AZUL LACA;;español
133;Azul brillante FCF;133;AZUL N;;español
133;Azul brillante FCF;133;AZUL N0.;;español
133;Azul brillante FCF;133;AZUL NO. ;;español
133;Azul brillante FCF;133;LACA AZUL;;español
140;Clorofilas;140;CLOROFILA;;español
140;Clorofilas;140;CLOROFILAS;;español
1400;Dextrinas, almidón tostado;1400;,DEXTRINA;;español
1400;Dextrinas, almidón tostado;1400;,DEXTRINAS;;español
1400;Dextrinas, almidón tostado;1400;ALMIDON TOSTADO;;español
1400;Dextrinas, almidón tostado;1400;ALMIDON TOSTADO;;español
1400;Dextrinas, almidón tostado;1400;ALMIDON TOSTADO BLANCO Y AMARILLO;;español
1400;Dextrinas, almidón tostado;1400;FIBRA DIETETICA SOLUBLE DEXTRINA;;español
1401;Almidón tratado con ácido;1401;ALMIDON ACIDIFICADO;;español
1401;Almidón tratado con ácido;1401;ALMIDON TRATADO CON ACIDO;;español
1401;Almidón tratado con ácido;1401;ALMIDONES TRATADOS CON ACIDO;;español
1402;Almidón tratado con álcalis;1402;ALMIDON ALCALINIZADO;;español
1402;Almidón tratado con álcalis;1402;ALMIDON TRATADO CON ALCALIS;;español
1402;Almidón tratado con álcalis;1402;ALMIDONES TRATADOS CON ALCALI;;español
1403;Almidón blanqueado;1403;ALMIDON BLANQUEADO;;español
1404;Almidón oxidado;1404;ALMIDON OXIDADO;;español
1405;Almidones tratados con enzimas;1405;ALMIDON TRATADOS CON ENZIMAS;;español
1405;Almidones tratados con enzimas;1405;ALMIDONES TRATADOS CON ENZIMAS;;español
141(i);Clorofilas, complejos cúpricos;141i;CLOROFILAS COMPLEJOS CUPRICOS;;español
141(i);Clorofilas, complejos cúpricos;141i;CLOROFILINA CUPRICA;;español
141(i);Clorofilas, complejos cúpricos;141i;COMPLEJO CUPRICO DE CLOROFILINA;;español
141(ii);Clorofilinas, complejos cúpricos, sales de potasio y sodio;141ii;CLOROFILINAS COMPLEJOS CUPRICOS SALES DE POTASIO Y SODIO;;español
141(ii);Clorofilinas, complejos cúpricos, sales de potasio y sodio;141ii;COMPLEJO CUPRICO DE CLOROFILINA SALES DE SODIO Y POTASIO;;español
1410;Fosfato de monoalmidón;1410;FOSFATO DE MONOALMIDON;;español
1412;Fosfato de dialmidón;1412;FOSFATO DE DIALMIDON;;español
1413;Fosfato de dialmidón fosfatado;1413;FOSFATO DE ALMIDON FOSFATADO;;español
1413;Fosfato de dialmidón fosfatado;1413;FOSFATO DE DIALMIDON FOSFATADO;;español
1414;Fosfato de dialmidón acetilado;1414;FOSFATO DE DIALMIDON ACETILADO;;español
1420;Acetato de almidón;1420;ACETATO DE ALMIDON;;español
1420;Acetato de almidón;1420;ALMIDON ACETILADO;;español
1422;Adipato de dialmidón acetilado;1422;ADIPATO DE DIALMIDON ACETILADO;;español
143;Verde sólido FCF;143;143;;español
143;Verde sólido FCF;143;VERDE FCF;;español
143;Verde sólido FCF;143;VERDE NO.3;;español
143;Verde sólido FCF;143;VERDE SOLIDO;;español
143;Verde sólido FCF;143;VERDE SOLIDO FCF;;español
1440;Almidón hidroxipropílico;1440;ALMIDON HIDROXIPROPILADO;;español
1440;Almidón hidroxipropílico;1440;ALMIDON HIDROXIPROPILICO;;español
1442;Fosfato de hidroxipropil dialmidón;1442;FOSFATO DE DIALMIDON HIDROXIPROPILADO;;español
1442;Fosfato de hidroxipropil dialmidón;1442;FOSFATO DE HIDROXIPROPIL DIALMIDON;;español
1450;Octenilsuccionato sódico de almidón;1450;ALMIDON OCTENIL SUCCINATO SODICO;;español
1450;Octenilsuccionato sódico de almidón;1450;OCTENILSUCCIONATO SODICO DE ALMIDON;;español
1450;Octenilsuccionato sódico de almidón;1450;OCTILENSULFOSUCCINATO SODICO DE ALMIDON;;español
1451;Almidón acetilado oxidado;1451;ALMIDON ACETILADO OXIDADO;;español
1503;Aceite de ricino;1503;ACEITE DE RICINO;;español
1504(i);Ciclotetraglucosa;1504i;CICLOTETRAGLUCOSA;;español
1504(ii);Jarabe de ciclotetraglucosa;1504ii;JARABE DE CICLOTETRAGLUCOSA;;español
1505;Citrato de trietilo;1505;CITRATO DE TRIETILO;;español
150a;Caramelo I – caramelo puro;150a;"	COLOR NATURAL CARAMELO";;español
150a;Caramelo I – caramelo puro;150a;: CARAMELO I E-150A;;español
150a;Caramelo I – caramelo puro;150a;150 A;;español
150a;Caramelo I – caramelo puro;150a;150A;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO 1 - CARAMELO PURO;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO 1 - PURO;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO 1,;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO 1.;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO CLASE 1;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO CLASE I,;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO COLORANTE NATURAL;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO I PURO;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO I Y ;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO I,;;español
150a;Caramelo I – caramelo puro;150a;CARAMELO PURO;;español
150b;Caramelo II - caramelo al sulfito;150b;150 B;;español
150b;Caramelo II - caramelo al sulfito;150b;150B;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO 2;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO 2 - PROCESO SULFITO CAUSTICO;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO 2.;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO AL SULFITO;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO CLASE 2;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO CLASE II,;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO II Y ;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO II,;;español
150b;Caramelo II - caramelo al sulfito;150b;CARAMELO PROCESO AL SULFITO CAUSTICO;;español
150b;Caramelo II - caramelo al sulfito;150b;COLOR CARAMELO CLASE 2;;español
150c;Caramelo III - caramelo al amoníaco;150c;150 C;;español
150c;Caramelo III - caramelo al amoníaco;150c;150C;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO 3;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO 3 - CARAMELO AL AMONIACO;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO 3 - PROCESO AL AMONIACO;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO 3.;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO AL AMONIACO;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO CLASE III;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO III;;español
150c;Caramelo III - caramelo al amoníaco;150c;CARAMELO PROCESO AL AMONIACO;;español
150c;Caramelo III - caramelo al amoníaco;150c;COLOR CARAMELO CLASE 3;;español
150c;Caramelo III - caramelo al amoníaco;150c;COLORANTE ARTIFICIAL CARAMELO PROCESO AMONIO;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;150 D;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;150D;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO 4;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO 4 - CARAMELO AL SULFITO AMONICO;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO 4 - PROCESO AL SULFITO AMONICO;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO AL SULFITO AMONICO;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO CLASE IV;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO IV;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO PROCESO AL SULFITO AMONICO;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO PROCESO AL SULFITO DE AMONIO;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;CARAMELO TIPO IV;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;COLOR CARAMELO CLASE 4;;español
150d;Caramelo IV - caramelo al sulfito amónico;150d;COLORANTE CARAMELO S.I.N 150D;;español
151;Negro brillante (Negro PN);151;151;;español
151;Negro brillante (Negro PN);151;NEGRO ALIMENTOS  1;;español
151;Negro brillante (Negro PN);151;NEGRO BN;;español
151;Negro brillante (Negro PN);151;NEGRO BRILLANTE;;español
151;Negro brillante (Negro PN);151;NEGRO BRILLANTE BN;;español
151;Negro brillante (Negro PN);151;NEGRO BRILLANTE NEGRO PN;;español
151;Negro brillante (Negro PN);151;NEGRO PN;;español
1518;Triacetina;1518;TRIACETINA;;español
1520;Propilenglicol;1520;PROPILENGLICOL;;español
1521;Polietilenglicol;1521;MACROGOL;;español
1521;Polietilenglicol;1521;POLIETILENGLICOL;;español
155;Marrón HT;155;CAFE HT;;español
155;Marrón HT;155;MARRON;;español
155;Marrón HT;155;MARRON HT;;español
160(aiv);Extracto de Dunaliella salina rico en beta-carotenos;160aiv;EXTRACTO DE DUNALIELLA SALINA RICO EN BETA-CAROTENOS;;español
160a(i);Carotenos, beta-, sintético;160ai;160 AI,;;español
160a(i);Carotenos, beta-, sintético;160ai;160AI,;;español
160a(i);Carotenos, beta-, sintético;160ai;BETA CAROTENO SINTETICO;;español
160a(i);Carotenos, beta-, sintético;160ai;BETACAROTENO SINTETICO;;español
160a(i);Carotenos, beta-, sintético;160ai;BETA-CAROTENOS SINTETICO;;español
160a(i);Carotenos, beta-, sintético;160ai;CAROTENOS BETA- SINTETICO;;español
160a(i);Carotenos, beta-, sintético;160ai;COLORANTE ARTIFICIAL BETACAROTENO;;español
160a(ii);Carotenos, beta-, vegetales;160aii;160 AII;;español
160a(ii);Carotenos, beta-, vegetales;160aii;160AII;;español
160a(ii);Carotenos, beta-, vegetales;160aii;BETA CAROTENO VEGETAL;;español
160a(ii);Carotenos, beta-, vegetales;160aii;BETA-CAROTENOS VEGETAL;;español
160a(ii);Carotenos, beta-, vegetales;160aii;BETA-CAROTENOS VEGETALES;;español
160a(ii);Carotenos, beta-, vegetales;160aii;CAROTENOS BETA- VEGETALES;;español
160a(ii);Carotenos, beta-, vegetales;160aii;CAROTENOS EXTRACTOS NATURALES VEGETALES;;español
160a(ii);Carotenos, beta-, vegetales;160aii;COLORANTE NATURAL BETACAROTENO;;español
160a(ii);Carotenos, beta-, vegetales;160aii;COLORANTE NATURAL CAROTENOS;;español
160a(iii);Carotenos, beta-, Blakeslea trispora-;160aiii;BETA-CAROTENOS BLAKESLEA TRISPORA;;español
160a(iii);Carotenos, beta-, Blakeslea trispora-;160aiii;BETA-CAROTENOS BLAKESLEA TRISPORA-;;español
160a(iii);Carotenos, beta-, Blakeslea trispora-;160aiii;CAROTENOS BETA- BLAKESLEA TRISPORA-;;español
160b(i);Extractos de annato, base de bixina;160bi;"	BIXINA COLORANTE NATURAL";;español
160b(i);Extractos de annato, base de bixina;160bi;,BIXINA;;español
160b(i);Extractos de annato, base de bixina;160bi;EXTRACTOS DE ANNATO BASE DE BIXINA;;español
160b(i);Extractos de annato, base de bixina;160bi;Y BIXINA;;español
160b(ii);Extractos de annato, base de norbixina;160bii;EXTRACTOS DE ANNATO BASE DE NORBIXINA;;español
160b(ii);Extractos de annato, base de norbixina;160bii;NORBIXINA;;español
160c(ii);Extracto de pimentón;160cii;"	PIMENTON EN POLVO";;español
160c(ii);Extracto de pimentón;160cii;160 C;;español
160c(ii);Extracto de pimentón;160cii;160C;;español
160c(ii);Extracto de pimentón;160cii;EXTRACTO DE PIMENTON;;español
160c(ii);Extracto de pimentón;160cii;EXTRACTO DE PIMENTON;;español
160d(i);Licopeno, sintético;160di;160D;;español
160d(i);Licopeno, sintético;160di;LICOPENO SINTETICO;;español
160d(ii);Licopeno, tomate;160dii;LICOPENO TOMATE;;español
160d(iii);Licopeno, Blakeslea trispora;160diii;LICOPENO BLAKESLEA TRISPORA;;español
160e;Carotenal, beta-apo-8'-;160e;"	APO-8-CAROTENAL";;español
160e;Carotenal, beta-apo-8'-;160e;APOCAROTENAL;;español
160e;Carotenal, beta-apo-8'-;160e;BETA APO 8 CAROTENAL;;español
160e;Carotenal, beta-apo-8'-;160e;BETA-APO-8'-CAROTENAL;;español
160e;Carotenal, beta-apo-8'-;160e;BETA-APO-8-CAROTENAL-;;español
160e;Carotenal, beta-apo-8'-;160e;BETA-APO-CAROTENAL;;español
160e;Carotenal, beta-apo-8'-;160e;CAROTENAL BETA-APO-8;;español
160f;Éster etílico del ácido beta-apo-8'-carotenoico;160f;ESTER ETILICO DEL ACIDO BETA APO 8 CAROTENOICO;;español
160f;Éster etílico del ácido beta-apo-8'-carotenoico;160f;ESTER ETILICO DEL ACIDO BETA-APO-8'-CAROTENOICO;;español
161b(i);Lutein de Tagetes erecta;161bi;LUTEIN DE TAGETES ERECTA;;español
161b(iii);Ésteres de luteína de Tagetes erecta;161biii;ESTERES DE LUTEINA DE TAGETES ERECTA;;español
161g;Cantaxantina;161g;CANTAXANTINA;;español
161h(i);Zeaxanthin, sintético;161hi;ZEAXANTHIN;;español
161h(i);Zeaxanthin, sintético;161hi;ZEAXANTHIN SINTETICO;;español
162;Rojo de remolacha;162;162;;español
162;Rojo de remolacha;162;BETANINA;;español
162;Rojo de remolacha;162;COLORANTE REMOLACHA ;;español
162;Rojo de remolacha;162;EXTRACTO DE REMOLACHA;;español
162;Rojo de remolacha;162;REMOLACHA EN POLVO ;;español
162;Rojo de remolacha;162;REMOLACHA ROJA;;español
162;Rojo de remolacha;162;ROJO DE REMOLACHA;;español
162;Rojo de remolacha;162;ROJO REMOLACHA;;español
163(ii);Extracto de piel de uva;163ii;EXTRACTO DE PIEL DE UVA;;español
170(i);Carbonato de calcio;170i;,CARBONATO CALCICO;;español
170(i);Carbonato de calcio;170i;,CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;: CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;A CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;E CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;FUENTE DE CALCIO CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;REGULADOR DE ACIDEZ CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;SALES MINERALES CARBONATO DE CALCIO;;español
170(i);Carbonato de calcio;170i;Y CARBONATO DE CALCIO;;español
171;Dióxido de titanio;171;BIOXIDO DE TITANIO;;español
171;Dióxido de titanio;171;DIOXIDO DE TITANEO;;español
171;Dióxido de titanio;171;DIOXIDO DE TITANIO;;español
171;Dióxido de titanio;171;E 171;;español
171;Dióxido de titanio;171;E171;;español
171;Dióxido de titanio;171;E-171;;español
172(i);Óxido de hierro, negro;172i;OXIDO DE HIERRO NEGRO;;español
172(ii);Óxido de hierro, rojo;172ii;OXIDO DE HIERRO ROJO;;español
172(iii);Óxido de hierro, amarillo;172iii;OXIDO DE HIERRO AMARILLO;;español
181;Ácido tánico (Taninos);181;ACIDO TANICO;;español
181;Ácido tánico (Taninos);181;ACIDO TANICO TANINOS;;español
181;Ácido tánico (Taninos);181;TANINOS;;español
200;Ácido sórbico;200;AC. SORBICO ;;español
200;Ácido sórbico;200;ACIDO SORBICO;;español
202;Sorbato de potasio;202;POTASIO SORBATO;;español
202;Sorbato de potasio;202;SORBATO DE POTASIO;;español
202;Sorbato de potasio;202;SORBATO POTASICO;;español
202;Sorbato de potasio;202;SORBATO POTASIO;;español
203;Sorbato de calcio;203;SORBATO DE CALCIO;;español
210;Ácido benzoico;210;ACIDO BENZOICO;;español
211;Benzoato de sodio;211;BENZOATO DE SODIO;;español
211;Benzoato de sodio;211;BENZOATO SODICO;;español
212;Benzoato de potasio;212;BENZOATO DE POTASIO;;español
212;Benzoato de potasio;212;BENZOATO POTASICO;;español
213;Benzoato de calcio;213;BENZOATO DE CALCIO;;español
213;Benzoato de calcio;213;BENZOATO MONOCALCICO;;español
214;Etil para-hidroxibenzoato;214;ETIL PARAHIDROXIBENZOATO;;español
214;Etil para-hidroxibenzoato;214;ETIL PARA-HIDROXIBENZOATO;;español
214;Etil para-hidroxibenzoato;214;ETIL P-HIDROXIBENZOATO;;español
214;Etil para-hidroxibenzoato;214;ETILPARABENO;;español
218;Metil para-hydroxibenzoato;218;METIL PARAHYDROXIBENZOATO;;español
218;Metil para-hydroxibenzoato;218;METIL PARA-HYDROXIBENZOATO;;español
218;Metil para-hydroxibenzoato;218;METIL P-HIDROXIBENZOATO;;español
218;Metil para-hydroxibenzoato;218;METILPARABENO;;español
220;Dióxido de azufre;220;E220;;español
220;Dióxido de azufre;220;ANHIDRIDO SULFUROSO;;español
220;Dióxido de azufre;220;DIOXIDO DE AZUFRE;;español
221;Sulfito de sodio;221;,SULFITO DE SODIO;;español
221;Sulfito de sodio;221;,SULFITO DISODICO;;español
221;Sulfito de sodio;221;,SULFITO SODIO;;español
222;Sulfito ácido de sodio;222;,BISULFITO DE NA;;español
222;Sulfito ácido de sodio;222;,BISULFITO DE SODIO;;español
222;Sulfito ácido de sodio;222;,SULFITO ACIDO DE SODIO;;español
222;Sulfito ácido de sodio;222;ANTIOXIDANTES BISULFITO DE SODIO;;español
222;Sulfito ácido de sodio;222;CONSERVANTE BISULFITO DE SODIO;;español
222;Sulfito ácido de sodio;222;PERSERVANTES BISULFITO DE SODIO;;español
222;Sulfito ácido de sodio;222;PRESERVANTE BISULFITO DE SODIO;;español
223;Metabisulfito de sodio;223;"	METASULFITO DE SODIO";;español
223;Metabisulfito de sodio;223;E-223;;español
223;Metabisulfito de sodio;223;INS 223;;español
223;Metabisulfito de sodio;223;METABISULFITO DE SODIO;;español
223;Metabisulfito de sodio;223;METABISULFITO SODICO;;español
224;Metabisulfito de potasio;224;METABISULFITO DE POTASIO;;español
224;Metabisulfito de potasio;224;METABISULFITO POTASICO;;español
225;Sulfito de potasio;225;,SULFITO DE POTASIO;;español
225;Sulfito de potasio;225;,SULFITO POTASICO;;español
225;Sulfito de potasio;225;,SULFITO POTASIO;;español
230;Difenilo;230;DIFENILO;;español
231;Ortofenilfenol;231;ORTOFENILFENOL;;español
